id,source_name,source_type,source_url,source_doi,source_version,cation,anion,solvent,Concentration (mol/kg),Ionic Conductivity (mS/cm),Viscosity (mPa·s),Cation's Diffusivity (m²/s),Anion's Diffusivity (m²/s),Solvent's Diffusivity (m²/s),Coordination Number (Cation ← Anion),Coordination Number (Cation ← Solvent),Density (g/cm³),cation_name,anion_name,anion_smiles,anion_pubchem_cid,solvent_name,solvent_smiles,solvent_pubchem_cid
61.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,DMSO,2.5,10.25022176,5.902163631,1.4e-10,1.12e-10,2.31e-10,0.583287286,4.930150367,1.3799206,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Dimethyl sulfoxide,CS(=O)C,679.0
62.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,DMSO,3.0,10.55060279,7.576868151,1.05e-10,7.45e-11,1.6e-10,0.812766739,4.699680346,1.421599,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Dimethyl sulfoxide,CS(=O)C,679.0
63.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,DMSO,3.5,6.049686501,8.85724336,7.59e-11,6.5e-11,1.2e-10,1.078287109,4.377533203,1.4547771,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Dimethyl sulfoxide,CS(=O)C,679.0
64.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,DMSO,4.0,6.711866005,9.678920885,5.84e-11,4.21e-11,8.41e-11,1.375330631,4.063196396,1.4839311,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Dimethyl sulfoxide,CS(=O)C,679.0
65.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EA,0.5,3.781756736,0.855350654,5.72e-10,6.32e-10,1.68e-09,1.561806818,9.163352273,0.96308984,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl acetate,CCOC(=O)C,8857.0
66.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EA,1.0,4.639276083,1.279892312,4.3e-10,4.41e-10,1.29e-09,1.550178788,8.652375758,1.0443571,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl acetate,CCOC(=O)C,8857.0
67.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EA,1.5,5.213546428,1.823413736,2.69e-10,2.74e-10,8.67e-10,1.654350427,8.264059829,1.1170504,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl acetate,CCOC(=O)C,8857.0
68.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EA,2.0,6.519624112,2.02155551,1.97e-10,2.02e-10,6.23e-10,1.891859322,7.542450847,1.1777211,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl acetate,CCOC(=O)C,8857.0
69.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EA,2.5,5.543214624,3.588545491,1.39e-10,1.34e-10,3.76e-10,2.034622857,6.96484,1.2369334,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl acetate,CCOC(=O)C,8857.0
70.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EA,3.0,3.390099662,3.978067013,9.41e-11,8.52e-11,3.07e-10,2.2849175,6.1397775,1.2818774,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl acetate,CCOC(=O)C,8857.0
71.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EA,3.5,4.745331306,5.399312068,7.02e-11,6.72e-11,2.44e-10,2.455450562,5.602053933,1.3158042,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl acetate,CCOC(=O)C,8857.0
72.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EA,4.0,2.919597708,6.911322737,4.42e-11,4.71e-11,1.74e-10,2.589450617,5.085374486,1.3593071,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl acetate,CCOC(=O)C,8857.0
73.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EB,0.5,0.812513039,1.608816384,3.06e-10,3.15e-10,8.01e-10,1.339783951,8.795320988,0.94745861,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
74.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EB,1.0,2.720766475,2.739023775,1.2e-10,1.56e-10,4.16e-10,1.290662338,8.48912987,1.0352108,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
75.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EB,1.5,2.718088005,3.54548644,8.89e-11,1.05e-10,2.78e-10,1.429646119,8.016767123,1.0990959,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
76.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EB,2.0,3.26783921,4.977103552,7.75e-11,8.24e-11,1.63e-10,1.673220217,7.226411552,1.1545516,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
77.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EB,2.5,3.129559409,5.764890761,4.29e-11,4.59e-11,9.4e-11,1.969483333,6.271830303,1.2046441,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
78.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EB,3.0,1.715195425,8.768855104,2.13e-11,2.51e-11,5.07e-11,2.252697613,5.509198939,1.2621558,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
79.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EB,3.5,1.353530312,8.673097398,2.08e-11,2.38e-11,4.3e-11,2.440507126,4.773748219,1.2899542,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
80.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EB,4.0,0.685176242,11.33715116,1.09e-11,1.23e-11,2.67e-11,2.669270065,4.202609544,1.3366132,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
81.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EC,0.5,5.717184137,6.244381257,1.5e-10,1.05e-10,2.39e-10,0.188920833,19.46645,1.3989924,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethylene carbonate,C1COC(=O)O1,7303.0
82.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EC,1.0,7.981228363,6.45940833,9.42e-11,6.54e-11,1.65e-10,0.478219457,18.24525339,1.4585052,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethylene carbonate,C1COC(=O)O1,7303.0
83.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EC,1.5,3.417796908,9.579177054,7.33e-11,5.83e-11,1.2e-10,0.66976873,17.56295765,1.5077259,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethylene carbonate,C1COC(=O)O1,7303.0
84.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EC,2.0,4.037194957,12.46999402,4.83e-11,3.4e-11,7.42e-11,1.012471053,16.23830132,1.5509345,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethylene carbonate,C1COC(=O)O1,7303.0
85.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EC,2.5,1.910538974,16.99050125,3.02e-11,2.16e-11,4.86e-11,1.262858108,15.03616216,1.5916932,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethylene carbonate,C1COC(=O)O1,7303.0
86.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EC,3.0,3.788651636,20.16543768,2.58e-11,1.75e-11,4.08e-11,1.507815369,13.88810778,1.6146759,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethylene carbonate,C1COC(=O)O1,7303.0
87.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EC,3.5,2.669657075,19.57340597,1.93e-11,1.35e-11,3.11e-11,1.807564428,12.31408802,1.6372515,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethylene carbonate,C1COC(=O)O1,7303.0
88.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EC,4.0,1.720891581,28.65320008,1.34e-11,9.17e-12,2.11e-11,1.973753782,11.65099412,1.6656578,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethylene carbonate,C1COC(=O)O1,7303.0
89.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EMC,0.5,1.147026997,2.241868168,1.53e-10,1.54e-10,5.82e-10,1.4628125,12.58204688,1.1094542,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl methyl carbonate,CCOC(=O)OC,522046.0
90.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EMC,1.0,3.002722356,4.216741251,1.28e-10,1.31e-10,3.48e-10,1.381563889,12.000675,1.1909125,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl methyl carbonate,CCOC(=O)OC,522046.0
91.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EMC,1.5,2.218156372,4.496661614,8.52e-11,9.17e-11,2.28e-10,1.584037402,11.11218307,1.2496166,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl methyl carbonate,CCOC(=O)OC,522046.0
92.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EMC,2.0,3.396017555,7.341396538,4.71e-11,5.35e-11,1.2e-10,1.699089342,10.32947492,1.3103427,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl methyl carbonate,CCOC(=O)OC,522046.0
93.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EMC,2.5,1.774490483,9.310553936,2.64e-11,3.29e-11,7.58e-11,1.90549867,9.207159574,1.3570955,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl methyl carbonate,CCOC(=O)OC,522046.0
94.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EMC,3.0,0.880891722,13.47123487,1.61e-11,1.75e-11,4.41e-11,2.044293224,8.278619159,1.3992274,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl methyl carbonate,CCOC(=O)OC,522046.0
95.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EMC,3.5,0.81775365,17.24178308,7.28e-12,8.11e-12,2.07e-11,2.163137131,7.491256329,1.4441239,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl methyl carbonate,CCOC(=O)OC,522046.0
96.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EMC,4.0,0.829816231,22.05938842,4.69e-12,5.67e-12,1.44e-11,2.304618956,6.690455513,1.4725132,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl methyl carbonate,CCOC(=O)OC,522046.0
97.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EP,0.5,2.727488008,1.395948343,3.13e-10,3.98e-10,1.06e-09,1.293690476,8.943761905,0.9592252,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl propionate,CCC(=O)OCC,7749.0
98.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EP,1.0,6.172631141,1.738393323,2.58e-10,2.96e-10,7.25e-10,1.252503145,8.619522013,1.0373499,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl propionate,CCC(=O)OCC,7749.0
99.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EP,1.5,3.902705532,2.948598709,1.62e-10,1.91e-10,4.33e-10,1.423088889,8.133773333,1.11121,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl propionate,CCC(=O)OCC,7749.0
100.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EP,2.0,5.466365674,4.318640983,1.2e-10,1.4e-10,2.93e-10,1.607687719,7.525101754,1.1651357,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl propionate,CCC(=O)OCC,7749.0
101.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EP,2.5,2.674029412,5.006234958,8.03e-11,8.6e-11,1.88e-10,1.857076923,6.694005917,1.2187302,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl propionate,CCC(=O)OCC,7749.0
102.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EP,3.0,3.126681567,5.836789563,4.5e-11,5.44e-11,1.14e-10,2.069757106,5.956989664,1.2662104,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl propionate,CCC(=O)OCC,7749.0
103.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EP,3.5,2.509383021,7.226684723,3.34e-11,4.05e-11,8.47e-11,2.328590487,5.248904872,1.3038628,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl propionate,CCC(=O)OCC,7749.0
104.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,EP,4.0,1.165489144,9.241878426,2.74e-11,2.7e-11,6.63e-11,2.476792994,4.706284501,1.33492,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Ethyl propionate,CCC(=O)OCC,7749.0
105.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FAN,0.5,14.37404843,0.768623968,1.29e-09,7.46e-10,1.97e-09,0.482913534,6.055221805,1.1197868,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroacetonitrile,C(C#N)F,10420.0
106.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FAN,1.0,29.20774379,0.921505411,1.02e-09,7.16e-10,1.66e-09,0.793857438,5.53075,1.1948002,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroacetonitrile,C(C#N)F,10420.0
107.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FAN,1.5,22.36566016,1.080215602,7.13e-10,4.78e-10,1.28e-09,1.011766467,5.199151198,1.2672798,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroacetonitrile,C(C#N)F,10420.0
108.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FAN,2.0,26.99050015,1.348773176,5.87e-10,3.82e-10,1.02e-09,1.276334951,4.72673301,1.325088,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroacetonitrile,C(C#N)F,10420.0
109.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FAN,2.5,46.95297323,2.337594274,4.65e-10,3.4e-10,8.68e-10,1.483606695,4.386012552,1.3732521,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroacetonitrile,C(C#N)F,10420.0
110.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FAN,3.0,18.27166179,2.845588726,3.74e-10,2.33e-10,7.33e-10,1.683695896,4.059041045,1.4136505,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroacetonitrile,C(C#N)F,10420.0
111.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FAN,3.5,32.02434819,3.476485296,3.13e-10,2.2e-10,6.16e-10,1.847954003,3.782317717,1.4500616,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroacetonitrile,C(C#N)F,10420.0
112.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FAN,4.0,38.01847283,4.15291292,2.82e-10,1.84e-10,4.89e-10,2.008227057,3.508973101,1.4887862,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroacetonitrile,C(C#N)F,10420.0
113.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FEA,0.5,6.210669579,0.787717095,3.08e-10,3.09e-10,7.89e-10,0.638764423,9.300788462,1.1419573,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
114.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FEA,1.0,14.55257103,2.274594947,3e-10,3.26e-10,5.92e-10,0.907639175,8.655340206,1.2120766,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
115.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FEA,1.5,8.196167412,3.227026909,1.88e-10,1.96e-10,3.93e-10,1.208319853,7.844382353,1.2808376,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
116.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FEA,2.0,6.213140769,4.52417896,1.39e-10,1.43e-10,2.82e-10,1.447542647,7.005058824,1.3362869,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
117.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FEA,2.5,8.730025686,5.865755812,1.08e-10,1.04e-10,1.94e-10,1.731557357,6.194112219,1.3842915,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
118.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FEA,3.0,3.542386482,7.535201533,6.63e-11,6.78e-11,1.32e-10,2.021912996,5.393145374,1.4274282,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
119.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FEA,3.5,3.943720719,9.154939602,5.22e-11,4.7e-11,1.08e-10,2.18189741,4.853065737,1.4591195,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
120.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,BETI,FEA,4.0,3.309713706,11.25366798,3.87e-11,3.4e-11,8.8e-11,2.39940367,4.358673394,1.4888423,Potassium,Bis(pentafluoroethylsulfonyl)imide,C(C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(C(F)(F)F)(F)F)(F)(F)F,4067273.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
