source_id,source_type,source_name,doi,salt,temperature_c,concentration,concentration_unit,solvent_a,ratio_a,solvent_b,ratio_b,solvent_c,ratio_c,solvent_ratio_basis,component_count,solubility_mole_fraction,fully_dissolved,conductivity,conductivity_unit,viscosity_mpas,phase_stable_24h,phase_stable_7d,relative_uncertainty,notes
CALiSol-23:4279,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.07523511,mol/kg,EC,40.0,EMC,60.0,,,w,2,,True,15.61403509,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4280,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.21630094,mol/kg,EC,40.0,EMC,60.0,,,w,2,,True,15.68421053,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4281,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.332915361,mol/kg,EC,40.0,EMC,60.0,,,w,2,,True,15.47368421,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4282,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.571786834,mol/kg,EC,40.0,EMC,60.0,,,w,2,,True,14.9122807,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4355,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,0.538156359,mol/kg,EC,50.0,EMC,50.0,,,w,2,,True,12.90697674,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4356,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,0.687514586,mol/kg,EC,50.0,EMC,50.0,,,w,2,,True,15.34883721,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4357,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,0.885414236,mol/kg,EC,50.0,EMC,50.0,,,w,2,,True,16.22093023,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4358,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.075845974,mol/kg,EC,50.0,EMC,50.0,,,w,2,,True,16.46511628,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4359,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.212135356,mol/kg,EC,50.0,EMC,50.0,,,w,2,,True,16.29069767,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4360,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.387631272,mol/kg,EC,50.0,EMC,50.0,,,w,2,,True,15.76744186,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4361,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.574329055,mol/kg,EC,50.0,EMC,50.0,,,w,2,,True,15.10465116,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4362,conductivity,CALiSol-23,10.1149/1.1403730,LiPF6,60.0,1.809568261,mol/kg,EC,50.0,EMC,50.0,,,w,2,,True,13.84883721,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4374,conductivity,CALiSol-23,10.1149/1.1466857,LiPF6,60.0,1.0,mol/l,EC,30.0,EMC,70.0,,,w,2,,True,14.05844156,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:186,conductivity,CALiSol-23,10.1016/j.jpowsour.2011.07.071,LiPF6,63.2991,1.0,mol/l,EC,50.0,DMC,50.0,,,mol,2,,True,18.89189607,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:187,conductivity,CALiSol-23,10.1016/j.jpowsour.2011.07.071,LiPF6,66.6799,1.0,mol/l,EC,50.0,DMC,50.0,,,mol,2,,True,19.67445097,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:188,conductivity,CALiSol-23,10.1016/j.jpowsour.2011.07.071,LiPF6,69.7421,1.0,mol/l,EC,50.0,DMC,50.0,,,mol,2,,True,20.20027838,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:189,conductivity,CALiSol-23,10.1016/j.jpowsour.2011.07.071,LiPF6,72.8104,1.0,mol/l,EC,50.0,DMC,50.0,,,mol,2,,True,20.82817816,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:190,conductivity,CALiSol-23,10.1016/j.jpowsour.2011.07.071,LiPF6,75.2694,1.0,mol/l,EC,50.0,DMC,50.0,,,mol,2,,True,21.40194865,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:191,conductivity,CALiSol-23,10.1016/j.jpowsour.2011.07.071,LiPF6,78.6347,1.0,mol/l,EC,50.0,DMC,50.0,,,mol,2,,True,21.92932261,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13645,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,80.0,1.0,mol/l,EC,15.0,PC,85.0,,,v,2,,True,16.88,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13646,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,80.0,1.0,mol/l,EC,50.0,PC,50.0,,,v,2,,True,19.35,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:192,conductivity,CALiSol-23,10.1016/j.jpowsour.2011.07.071,LiPF6,80.9453,1.0,mol/l,EC,50.0,DMC,50.0,,,mol,2,,True,22.55335602,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13614,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,-60.0,1.0,mol/l,EC,12.5,PC,12.5,2-MeTHF,75.0,v,3,,True,0.95,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13617,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,-50.0,1.0,mol/l,EC,12.5,PC,12.5,2-MeTHF,75.0,v,3,,True,1.61,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11,conductivity,CALiSol-23,10.1007/s10008-002-0300-9,LiPF6,-49.6532,1.0,mol/kg,EC,33.333333333333336,DMC,33.333333333333336,DEC,33.333333333333336,w,3,,True,0.030807411,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13620,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,-40.0,1.0,mol/l,EC,12.5,PC,12.5,2-MeTHF,75.0,v,3,,True,2.43,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10,conductivity,CALiSol-23,10.1007/s10008-002-0300-9,LiPF6,-39.4858,1.0,mol/kg,EC,33.333333333333336,DMC,33.333333333333336,DEC,33.333333333333336,w,3,,True,0.043159309,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13623,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,-30.0,1.0,mol/l,EC,12.5,PC,12.5,2-MeTHF,75.0,v,3,,True,3.41,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4928,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,0.431092017,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.651813368,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4938,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,0.557458288,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.658507343,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4948,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,0.643221101,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.614347088,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4958,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,0.729023879,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.533819562,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4968,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,0.841282845,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.378159656,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4978,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,0.953541812,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.22249975,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4988,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,1.072494755,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,0.97532221,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4998,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,1.213367969,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,0.780697372,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5008,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,1.366410231,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,0.512238985,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5018,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,1.56996703,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,0.275552003,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5028,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-30.0,1.809751224,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,0.071935258,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9,conductivity,CALiSol-23,10.1007/s10008-002-0300-9,LiPF6,-29.668,1.0,mol/kg,EC,33.333333333333336,DMC,33.333333333333336,DEC,33.333333333333336,w,3,,True,0.058092757,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13626,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,-20.0,1.0,mol/l,EC,12.5,PC,12.5,2-MeTHF,75.0,v,3,,True,4.46,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4929,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,0.431231891,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.524527925,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4939,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,0.557518234,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.603956439,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4949,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,0.642162054,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.578079728,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4959,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,0.727964832,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.497552203,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4969,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,0.840243781,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.323708662,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4979,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,0.953701668,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.077030672,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4989,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,1.073713658,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.866120492,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4999,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,1.214826656,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.453292037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5009,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,1.365690878,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.166849835,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5019,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,1.569387551,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,0.80287741,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5029,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-20.0,1.809371566,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,0.417424318,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:8,conductivity,CALiSol-23,10.1007/s10008-002-0300-9,LiPF6,-19.8436,1.0,mol/kg,EC,33.333333333333336,DMC,33.333333333333336,DEC,33.333333333333336,w,3,,True,0.072181505,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10898,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,-10.15,0.0,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,0.0,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10899,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,-10.15,0.391363023,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,4.234841193,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10900,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,-10.15,0.955465587,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,5.221366699,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10901,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,-10.15,1.738191633,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,2.935514918,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10902,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,-10.15,2.234817814,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,1.347449471,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10903,conductivity,CALiSol-23,10.1149/1.1872737,LiPF6,-10.15,3.327935223,mol/l,EC,27.0,PC,10.0,DMC,63.0,v,3,,True,0.144369586,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13629,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,-10.0,1.0,mol/l,EC,12.5,PC,12.5,2-MeTHF,75.0,v,3,,True,5.56,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4930,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,0.430152862,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.5064442,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4940,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,0.555220302,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.695074433,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4950,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,0.640903187,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.723648716,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4960,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,0.726666001,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.67948846,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4970,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,0.837845939,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.50574483,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4980,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,0.952402837,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,3.25896693,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:4990,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,1.073573784,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.993405935,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5000,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,1.212508742,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.562593666,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5010,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,1.364611849,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,2.148766111,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5020,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,1.567429314,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,1.584873614,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:5030,conductivity,CALiSol-23,10.1149/1.1513556,LiPF6,-10.0,1.808732141,mol/kg,EC,30.0,PC,30.0,EMC,40.0,w,3,,True,0.999300629,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:7,conductivity,CALiSol-23,10.1007/s10008-002-0300-9,LiPF6,-9.8081,1.0,mol/kg,EC,33.333333333333336,DMC,33.333333333333336,DEC,33.333333333333336,w,3,,True,0.0856794,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11714,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,-0.117,1.2,mol/kg,EC,25.0,DMC,70.0,EMC,5.0,w,3,,True,6.826225455,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11723,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.484489926,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,7.320754717,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11728,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.979692996,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,9.58490566,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11733,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.473936681,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,8.301886792,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11738,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.967700672,mol/kg,EC,30.0,EMC,40.0,MA,30.0,w,3,,True,7.245283019,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11743,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.5,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,7.037037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11748,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.99122807,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,8.333333333,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11753,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.49122807,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,7.12962963,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11758,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.98245614,mol/kg,EC,30.0,DMC,60.0,MA,10.0,w,3,,True,6.296296296,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11783,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.508474576,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,6.074074074,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11788,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.0,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,7.481481481,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11793,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.491525424,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,6.666666667,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11798,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.991525424,mol/kg,EC,30.0,EMC,50.0,MA,20.0,w,3,,True,5.555555556,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11823,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.570175439,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,5.925925926,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11828,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.078947368,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,6.37037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11833,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.596491228,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,5.407407407,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11838,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,2.105263158,mol/kg,EC,30.0,EMC,60.0,MA,10.0,w,3,,True,4.740740741,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11843,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.485055231,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,8.518518519,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11848,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.981806368,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,10.37037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11853,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.473196881,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,10.27777778,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11858,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.967186485,mol/kg,EC,30.0,DMC,40.0,MA,30.0,w,3,,True,8.703703704,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11863,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,0.491071429,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,7.314814815,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11868,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.0,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,9.074074074,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11873,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,1.5,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,8.888888889,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:11878,conductivity,CALiSol-23,10.1149/2.0271802jes,LiPF6,0.0,2.0,mol/kg,EC,30.0,DMC,50.0,MA,20.0,w,3,,True,7.87037037,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13632,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiPF6,0.0,1.0,mol/l,EC,12.5,PC,12.5,2-MeTHF,75.0,v,3,,True,6.75,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
